Users_ID,Name,Problem_ID
U-35,mudpie,668
U-35,mudpie,796
U-35,mudpie,865
U-35,mudpie,195
U-36,Pacifica,1134
U-36,Pacifica,1118
U-36,Pacifica,969
U-37,homodont,144
U-37,homodont,628
U-37,homodont,568
U-37,homodont,451
U-38,stock,363
U-38,stock,508
U-38,stock,164
U-38,stock,468
U-39,pedagogue,793
U-39,pedagogue,597
U-39,pedagogue,823
U-39,pedagogue,229
U-39,pedagogue,1026
U-39,pedagogue,507
U-39,bluest,168
U-39,bluest,930
U-39,bluest,197
U-39,bluest,1123
U-39,bluest,107
U-39,bluest,598
U-39,quaffable,554
U-39,quaffable,127
U-39,quaffable,1024
U-39,quaffable,242
U-39,quaffable,1152
U-39,quaffable,389
U-40,neckband,12
U-40,neckband,371
U-41,coquille,500
U-41,coquille,1050
U-42,Tasers,1163
U-42,Tasers,1137
U-42,cow-pilot,493
U-42,cow-pilot,934
U-43,molindone,493
U-43,molindone,292
U-43,molindone,67
U-43,molindone,29
U-43,molindone,237
U-43,molindone,60
U-44,playground,462
U-44,playground,859
U-44,playground,540
U-44,tentacular,483
U-44,tentacular,565
U-44,tentacular,188
U-44,tentacular,249
U-44,tentacular,777
U-45,Jacquerie,21
U-45,Jacquerie,35
U-45,Jacquerie,650
U-45,Jacquerie,390
U-45,Jacquerie,434
U-45,Jacquerie,1179
U-45,sicklebill,552
U-45,sicklebill,929
U-45,sicklebill,1097
U-45,sicklebill,792
U-46,torreya,459
U-46,torreya,272
U-46,turn-off,52
U-46,turn-off,421
U-46,turn-off,783
U-46,dassn't,828
U-46,dassn't,806
U-46,dassn't,454
U-47,biggah,141
U-47,biggah,941
U-47,biggah,1094
U-47,biggah,189
U-48,topknots,1184
U-48,topknots,419
U-48,topknots,33
U-48,topknots,9
U-48,topknots,207
U-48,dendrons,809
U-48,dendrons,170
U-48,ulnare,622
U-48,ulnare,799
U-48,ulnare,654
U-48,ulnare,549
U-48,ulnare,287
U-48,ulnare,214
U-49,detaching,531
U-49,detaching,220
U-49,desirings,1037
U-49,desirings,1162
U-49,desirings,1146
U-49,desirings,217
U-49,desirings,865
U-49,tetrahedra,316
U-49,tetrahedra,155
U-49,tetrahedra,1071
U-49,tetrahedra,914
U-49,tetrahedra,101
U-49,tetrahedra,672
U-49,parle,539
U-49,parle,206
U-50,tissued,561
U-50,tissued,1089
U-50,tissued,737
U-50,tissued,614
U-50,tissued,488
U-50,tissued,189
U-50,hybridoma,356
U-50,hybridoma,450
U-50,hybridoma,598
U-50,hybridoma,888
U-50,hybridoma,1086
U-50,zorrino,771
U-50,zorrino,939
U-50,zorrino,177
U-50,zorrino,887
U-50,zorrino,431
U-50,zorrino,709
U-51,moneron,906
U-51,moneron,329
U-51,moneron,891
U-51,moneron,1114
U-51,moneron,779
U-51,half-capt,735
U-51,half-capt,827
U-51,half-capt,68
U-51,half-capt,1164
U-51,firmation,997
U-51,firmation,776
U-51,firmation,796
U-51,awaking,327
U-51,awaking,365
U-51,awaking,1162
U-51,awaking,731
U-51,awaking,418
U-51,awaking,1068
U-52,alineation,1094
U-52,alineation,81
U-52,alineation,1018
U-52,alineation,835
U-52,alineation,308
U-53,plateaux,293
U-53,plateaux,453
U-53,plateaux,515
U-53,plateaux,233
U-53,fuckholes,1144
U-53,fuckholes,279
U-53,fuckholes,554
U-53,fuckholes,781
U-53,radiothons,381
U-53,radiothons,153
U-53,radiothons,244
U-53,radiothons,834
U-53,radiothons,1052
U-53,radiothons,1023
U-53,waltzed,365
U-53,waltzed,177
U-53,waltzed,1189
U-53,waltzed,734
U-53,waltzed,1124
U-53,waltzed,450
U-54,geostatics,303
U-54,geostatics,539
U-54,geostatics,1140
U-54,geostatics,933
U-54,geostatics,408
U-54,analysts,92
U-54,analysts,1009
U-54,analysts,1160
U-54,analysts,676
U-54,analysts,1087
U-54,analysts,598
U-55,crotin,563
U-55,crotin,966
U-55,crotin,992
U-55,crotin,1106
U-55,crotin,836
U-55,crotin,470
U-55,tosses,1025
U-55,tosses,519
U-56,Class-size,474
U-56,Class-size,430
U-56,Fatima,371
U-56,Fatima,182
U-56,Fatima,1114
U-56,Fatima,494
U-56,Fatima,457
U-56,Fatima,589
U-57,sinistral,507
U-57,sinistral,254
U-57,sinistral,888
U-57,sinistral,67
U-57,sinistral,484
U-57,sinistral,1149
U-57,paladins,20
U-57,paladins,1017
U-58,dallop,277
U-58,dallop,985
U-58,dallop,439
U-58,dallop,1182
U-58,dallop,53
U-58,ouroboros,757
U-58,ouroboros,115
U-58,ouroboros,999
U-58,ouroboros,436
U-59,phelloderm,347
U-59,phelloderm,421
U-59,phelloderm,624
U-59,phelloderm,250
U-59,phelloderm,273
U-60,surfacer,514
U-60,surfacer,1068
U-60,surfacer,924
U-60,surfacer,217
U-60,surfacer,286
U-60,weigelia,1068
U-60,weigelia,1113
U-60,weigelia,719
U-60,weigelia,362
U-60,mobilette,706
U-60,mobilette,196
U-60,mobilette,141
U-60,mobilette,489
U-60,mobilette,656
U-60,pe-tsai,916
U-60,pe-tsai,345
U-60,pe-tsai,749
U-60,pe-tsai,880
U-61,uneager,727
U-61,uneager,463
U-61,uneager,75
U-61,uneager,3
U-61,uneager,485
U-61,uneager,293
U-61,sexile,554
U-61,sexile,675
U-61,sexile,1087
U-61,rivalled,579
U-61,rivalled,1166
U-61,rivalled,717
U-61,rivalled,41
U-61,rivalled,1191
U-62,playset,98
U-62,playset,709
U-62,playset,892
U-62,throttler,825
U-62,throttler,641
U-62,throttler,691
U-62,evacuating,224
U-62,evacuating,505
U-62,evacuating,527
U-62,evacuating,1133
U-62,evacuating,561
U-62,evacuating,244
U-63,leute,903
U-63,leute,355
U-63,leute,13
U-63,felon,679
U-63,felon,209
U-63,felon,1104
U-63,lesbia,95
U-63,lesbia,333
U-64,colanders,434
U-64,colanders,508
U-64,colanders,310
U-64,colanders,159
U-64,colanders,282
U-64,serie,489
U-64,serie,684
U-65,countbacks,831
U-65,countbacks,1035
U-66,herbivore,1073
U-66,herbivore,518
U-66,herbivore,906
U-66,herbivore,564
U-66,herbivore,426
U-67,shutting,507
U-67,shutting,389
U-67,shutting,545
U-67,shutting,307
U-67,shutting,77
U-67,shutting,49
U-67,exhumed,250
U-67,exhumed,156
U-67,exhumed,109
U-67,exhumed,34
U-67,riotise,882
U-67,riotise,1069
U-67,riotise,944
U-67,riotise,859
U-67,dandies,296
U-67,dandies,985
U-68,lysogeny,960
U-68,lysogeny,1063
U-68,lysogeny,179
U-68,lysogeny,999
U-68,terrar,552
U-68,terrar,919
U-68,terrar,179
U-68,terrar,758
U-68,terrar,1168
U-68,inextended,13
U-68,inextended,1148
U-68,inextended,787
U-68,inextended,1119
U-69,reverenced,785
U-69,reverenced,685
U-69,overfond,667
U-69,overfond,406
U-69,overfond,1133
U-69,overfond,288
U-69,overfond,294
U-69,overfond,339
U-70,parkway,402
U-70,parkway,957
U-70,parkway,745
U-70,parkway,955
U-71,pressed,1135
U-71,pressed,711
U-71,Rajasthani,856
U-71,Rajasthani,1069
U-71,Rajasthani,177
U-71,extending,300
U-71,extending,207
U-71,extending,1138
U-71,extending,544
U-71,busheling,179
U-71,busheling,947
U-72,sealer,624
U-72,sealer,171
U-72,sealer,1035
U-72,sealer,923
U-72,scrappy,17
U-72,scrappy,973
U-72,scrappy,845
U-72,scrappy,983
U-72,scrappy,109
U-73,trusswork,564
U-73,trusswork,619
U-73,trusswork,1100
U-73,trusswork,882
U-73,clank,313
U-73,clank,289
U-73,clank,269
U-73,clank,405
U-73,clank,547
U-73,sawtere,663
U-73,sawtere,46
U-73,sawtere,37
U-73,sawtere,591
U-73,lip-shaped,261
U-73,lip-shaped,772
U-74,forfeit,751
U-74,forfeit,1134
U-74,forfeit,837
U-74,defiling,355
U-74,defiling,1095
U-74,defiling,478
U-74,defiling,83
U-74,defiling,177
U-75,strontium,1036
U-75,strontium,604
U-75,strontium,1154
U-76,chivalrous,372
U-76,chivalrous,209
U-76,clattering,1180
U-76,clattering,1157
U-76,detach,789
U-76,detach,3
U-76,detach,826
U-77,blackcocks,947
U-77,blackcocks,214
U-77,blackcocks,71
U-77,gaoler,489
U-77,gaoler,281
U-77,gaoler,785
U-77,gaoler,58
U-77,gaoler,498
U-77,gaoler,209
U-78,Chablis,539
U-78,Chablis,657
U-78,verbiage,59
U-78,verbiage,257
U-78,verbiage,216
U-78,verbiage,1039
U-78,verbiage,134
U-78,verbiage,1002
U-79,unmans,1183
U-79,unmans,880
U-79,unmans,160
U-79,unmans,268
U-79,unmans,70
U-79,unmans,913
U-79,gigabits,142
U-79,gigabits,601
U-79,gigabits,377
U-79,gigabits,460
U-79,gigabits,1115
U-80,hammerlock,228
U-80,hammerlock,239
U-80,hammerlock,466
U-80,hammerlock,397
U-80,hammerlock,864
U-80,hammerlock,201
U-80,parleyed,1148
U-80,parleyed,917
U-80,parleyed,1138
U-80,parleyed,1025
U-80,parleyed,917
U-80,parleyed,690
U-80,zymometers,976
U-80,zymometers,1013
U-80,zymometers,316
U-80,yells,222
U-80,yells,152
U-80,yells,78
U-80,yells,5
U-80,yells,337
U-80,yells,1116
U-81,fagine,1125
U-81,fagine,944
U-81,fagine,1001
U-81,fagine,99
U-81,fagine,1033
U-81,fagine,347
U-82,teasy,1127
U-82,teasy,202
U-82,teasy,597
U-83,6527MP,560
U-83,6527MP,434
U-83,6527MP,670
U-83,6527MP,1092
U-83,6527MP,583
U-83,6527MP,1051
U-83,Cayley,213
U-83,Cayley,1117
U-83,Cayley,802
U-83,Cayley,1110
U-84,uncoverer,1063
U-84,uncoverer,311
U-84,uncoverer,372
U-84,cohabiter,468
U-84,cohabiter,713
U-84,cohabiter,405
U-84,cohabiter,989
U-84,cohabiter,351
U-84,flagged,1031
U-84,flagged,959
U-84,flagged,1096
U-85,carpets,589
U-85,carpets,778
U-85,carpets,1020
U-85,siris,516
U-85,siris,625
U-85,siris,38
U-86,shidduchs,961
U-86,shidduchs,416
U-86,shidduchs,278
U-86,shidduchs,793
U-86,shidduchs,1033
U-86,beet-sugar,425
U-86,beet-sugar,299
U-86,beet-sugar,1050
U-86,beet-sugar,103
U-86,beet-sugar,335
U-87,originant,397
U-87,originant,55
U-87,originant,1171
U-87,originant,931
U-87,originant,271
U-87,originant,1027
U-87,bedaubing,324
U-87,bedaubing,943
U-87,bedaubing,139
U-87,bedaubing,6
U-87,bedaubing,681
U-87,lionise,737
U-87,lionise,855
U-87,lionise,84
U-87,lionise,948
U-87,lionise,1147
U-87,empires,184
U-87,empires,799
U-87,empires,993
U-88,debased,229
U-88,debased,655
U-88,debased,876
U-88,debased,225
U-88,debased,996
U-89,triatomic,844
U-89,triatomic,1158
U-89,triatomic,1015
U-89,triatomic,25
U-89,unreined,46
U-89,unreined,670
U-89,unreined,417
U-89,unreined,1111
U-89,valiantly,202
U-89,valiantly,1084
U-89,valiantly,212
U-89,valiantly,186
U-89,sailour,1087
U-89,sailour,205
U-89,sailour,1003
U-90,wants,881
U-90,wants,995
U-90,tunnellers,761
U-90,tunnellers,502
U-90,tunnellers,366
U-90,tunnellers,522
U-90,magnified,1193
U-90,magnified,787
U-90,magnified,483
U-91,Putnam,395
U-91,Putnam,106
U-91,Putnam,530
U-91,Putnam,583
U-91,Putnam,642
U-91,darcys,1141
U-91,darcys,185
U-91,darcys,707
U-91,darcys,115
U-91,darcys,289
U-91,darcys,978
U-91,lucivee,564
U-91,lucivee,928
U-91,lucivee,416
U-91,lucivee,884
U-91,lucivee,522
U-91,lucivee,287
U-91,busted,113
U-91,busted,879
U-91,busted,1095
U-91,busted,206
U-91,busted,5
U-92,thio-urea,684
U-92,thio-urea,244
U-92,toll-bar,788
U-92,toll-bar,115
U-92,toll-bar,892
U-92,toll-bar,330
U-93,lightwood,419
U-93,lightwood,174
U-93,lightwood,501
U-93,limnology,713
U-93,limnology,623
U-94,dystonic,927
U-94,dystonic,411
U-94,dystonic,607
U-94,dystonic,646
U-94,dystonic,861
U-94,roadbook,981
U-94,roadbook,292
U-94,roadbook,91
U-95,astral,1120
U-95,astral,105
U-95,astral,225
U-95,bagman,176
U-95,bagman,513
U-95,bagman,346
U-95,bagman,579
U-95,bagman,1059
U-95,bagman,864
U-95,opiner,121
U-95,opiner,479
U-96,squabby,274
U-96,squabby,896
U-96,squabby,1046
U-96,squabby,483
U-96,medalled,1102
U-96,medalled,125
U-96,medalled,228
U-96,pavee,33
U-96,pavee,1
U-96,pavee,382
U-96,pavee,92
U-96,pavee,1156
U-97,doomier,311
U-97,doomier,155
U-97,spamblock,1054
U-97,spamblock,1178
U-97,spamblock,719
U-97,spamblock,981
U-97,spamblock,831
U-97,sorcerers,1148
U-97,sorcerers,146
U-97,oarfish,135
U-97,oarfish,794
U-97,oarfish,931
U-97,oarfish,967
U-97,oarfish,860
U-97,oarfish,1039
U-98,Irishmen,914
U-98,Irishmen,8
U-98,Irishmen,846
U-98,Irishmen,735
U-98,dexone,820
U-98,dexone,832
U-98,alrighty,599
U-98,alrighty,229
U-98,alrighty,29
U-98,alrighty,522
U-98,alrighty,940
U-98,alrighty,150
U-99,bearer,1126
U-99,bearer,371
U-99,bearer,1129
U-99,puritanism,15
U-99,puritanism,780
U-99,puritanism,999
U-99,puritanism,321
U-99,puritanism,482
U-99,queried,357
U-99,queried,611
U-100,perca,764
U-100,perca,925
U-100,remedially,136
U-100,remedially,1068
U-100,remedially,468
U-100,remedially,259
U-100,remedially,261
U-100,scorner,146
U-100,scorner,444
U-100,scorner,931
U-100,scorner,395
U-100,flea-bite,334
U-100,flea-bite,677
U-100,flea-bite,630
U-100,flea-bite,843
U-101,captor,173
U-101,captor,732
U-101,untruly,589
U-101,untruly,409
U-101,untruly,714
U-102,measurably,87
U-102,measurably,1003
U-102,measurably,1165
U-102,measurably,818
U-102,measurably,1130
U-102,measurably,966
U-102,frotted,718
U-102,frotted,1186
U-102,frotted,365
U-103,nerdcore,482
U-103,nerdcore,993
U-103,recessive,534
U-103,recessive,723
U-103,recessive,604
U-103,recessive,405
U-103,recessive,761
U-103,rederive,498
U-103,rederive,503
U-103,rederive,566
U-104,mutualize,894
U-104,mutualize,1035
U-104,crescence,607
U-104,crescence,229
U-104,crescence,229
U-104,crescence,249
U-104,crescence,318
U-104,crescence,128
U-104,mortally,119
U-104,mortally,844
U-104,mortally,994
U-104,mortally,1027
U-104,mortally,88
U-104,mortally,364
U-104,syndicated,640
U-104,syndicated,485
U-104,syndicated,1112
U-104,syndicated,461
U-104,syndicated,937
U-105,scribblers,274
U-105,scribblers,548
U-105,pillowy,470
U-105,pillowy,140
U-105,pillowy,535
U-105,flunking,224
U-105,flunking,786
U-105,flunking,1117
U-105,flunking,1186
U-105,flunking,630
U-105,flunking,396
U-105,reinsuring,722
U-105,reinsuring,1109
U-105,reinsuring,756
U-106,concaving,955
U-106,concaving,967
U-106,concaving,13
U-106,concaving,256
U-106,backhauled,1107
U-106,backhauled,508
U-106,honble,451
U-106,honble,10
U-107,announced,178
U-107,announced,1138
U-107,announced,775
U-107,announced,587
U-107,biscuits,1003
U-107,biscuits,192
U-108,yeoman,128
U-108,yeoman,709
U-108,yeoman,1102
U-108,yeoman,1036
U-109,cacophony,901
U-109,cacophony,1032
U-109,cacophony,525
U-109,cacophony,102
U-109,cacophony,531
U-109,cacophony,529
U-110,realty,320
U-110,realty,200
U-110,realty,44
U-110,realty,483
U-110,realty,824
U-110,hutong,498
U-110,hutong,558
U-110,hutong,138
U-110,hutong,494
U-110,hutong,644
U-110,hutong,972
U-110,errantry,662
U-110,errantry,1130
U-110,leisurely,142
U-110,leisurely,807
U-110,leisurely,1148
U-110,leisurely,165
U-110,leisurely,766
U-111,spur-fowl,786
U-111,spur-fowl,813
U-111,spur-fowl,999
U-111,spur-fowl,163
U-111,spur-fowl,1057
U-111,spur-fowl,866
U-111,bogeymen,998
U-111,bogeymen,541
U-111,bogeymen,1191
U-111,bogeymen,350
U-111,bogeymen,208
U-111,pismire,297
U-111,pismire,831
U-111,pismire,340
U-111,pismire,378
U-111,deprive,714
U-111,deprive,561
U-111,deprive,798
U-111,deprive,610
U-111,deprive,124
U-111,deprive,290
U-112,eisegete,319
U-112,eisegete,784
U-112,eisegete,255
U-112,webcasters,815
U-112,webcasters,10
U-112,webcasters,940
U-112,webcasters,926
U-112,webcasters,994
U-112,webcasters,222
U-113,exeunt,347
U-113,exeunt,757
U-113,exeunt,934
U-113,memoizes,897
U-113,memoizes,1017
U-113,memoizes,70
U-113,memoizes,413
U-113,memoizes,798
U-114,tones,857
U-114,tones,20
U-114,tones,147
U-114,tones,921
U-115,inveterate,635
U-115,inveterate,37
U-115,inveterate,435
U-115,inveterate,287
U-115,inveterate,107
U-115,inveterate,1046
U-116,beside,1041
U-116,beside,842
U-116,beside,668
U-116,beside,3
U-116,beside,404
U-117,chocho,274
U-117,chocho,528
U-117,bracon,351
U-117,bracon,1117
U-117,bracon,1026
U-117,bracon,537
U-117,bracon,1065
U-117,bracon,798
U-118,blest,680
U-118,blest,193
U-118,blest,205
U-118,blest,925
U-118,blest,822
U-119,2Kinda,270
U-119,2Kinda,805
U-119,2Kinda,670
U-119,2Kinda,875
U-119,disaffirm,688
U-119,disaffirm,1128
U-119,disaffirm,373
U-119,disaffirm,240
U-119,disaffirm,381
U-119,disaffirm,487
U-120,rubiform,205
U-120,rubiform,718
U-120,rubiform,510
U-120,rubiform,329
U-120,rubiform,894
U-120,rubiform,747
U-121,panteth,653
U-121,panteth,860
U-121,panteth,22
U-121,panteth,1030
U-121,panteth,1072
U-121,panteth,690
U-121,blethered,278
U-121,blethered,984
U-121,razzia,1192
U-121,razzia,931
U-121,razzia,456
U-121,razzia,887
U-122,churner,687
U-122,churner,1138
U-122,markhors,40
U-122,markhors,734
U-122,markhors,112
U-122,markhors,1156
U-122,markhors,756
U-122,markhors,1109
U-122,succouring,554
U-122,succouring,357
U-122,succouring,245
U-122,Frankfurt,557
U-122,Frankfurt,146
U-122,Frankfurt,916
U-122,Frankfurt,830
U-123,always,493
U-123,always,206
U-123,always,430
U-123,always,802
U-123,Steve,1116
U-123,Steve,626
U-123,Steve,94
U-123,Steve,956
U-123,Steve,197
U-123,Steve,825
U-123,peperomia,875
U-123,peperomia,762
U-123,peperomia,969
U-123,peperomia,1018
U-124,lingular,594
U-124,lingular,339
U-125,slicers,779
U-125,slicers,957
U-125,slicers,962
U-125,slicers,1130
U-125,subtask,180
U-125,subtask,221
U-125,subtask,291
U-126,ideophone,1185
U-126,ideophone,635
U-126,ideophone,420
U-126,ideophone,1078
U-126,ideophone,444
U-126,ideophone,604
U-126,Garden,1102
U-126,Garden,865
U-126,Garden,176
U-126,surdity,973
U-126,surdity,64
U-126,surdity,940
U-126,surdity,408
U-127,blest,482
U-127,blest,123
U-128,faring,430
U-128,faring,779
U-128,faring,394
U-128,faring,263
U-128,faring,223
U-128,gusla,173
U-128,gusla,349
U-128,gusla,552
U-128,gusla,307
U-128,gusla,567
U-129,affears,201
U-129,affears,1013
U-129,affears,217
U-129,affears,420
U-130,gingiva,909
U-130,gingiva,890
U-130,gingiva,100
U-130,gingiva,398
U-130,gingiva,1106
U-130,disputants,265
U-130,disputants,519
U-130,disputants,10
U-130,agradolce,387
U-130,agradolce,1070
U-130,agradolce,1190
U-130,agradolce,122
U-130,agradolce,862
U-131,mandelate,1029
U-131,mandelate,272
U-131,flounces,1048
U-131,flounces,732
U-131,samaritans,715
U-131,samaritans,574
U-131,samaritans,733
U-132,Ceclor,1147
U-132,Ceclor,1017
U-132,Ceclor,1098
U-132,Ceclor,733
U-132,Ceclor,841
U-132,vertuous,961
U-132,vertuous,402
U-132,vertuous,973
